location,salary_bin,job_count
"Stevens Point, WI, USA",High,0
"Stevens Point, WI, USA",Very High,0
"Stevens Point, WI, USA",Ultra High,0
"Stratford, CT",Low,0
"Stratford, CT",Medium,1
"Stratford, CT",High,0
"Stratford, CT",Very High,0
"Stratford, CT",Ultra High,0
"Strongsville, OH, US",Low,0
"Strongsville, OH, US",Medium,1
"Strongsville, OH, US",High,0
"Strongsville, OH, US",Very High,0
"Strongsville, OH, US",Ultra High,0
"Stuart, FL, USA",Low,0
"Stuart, FL, USA",Medium,1
"Stuart, FL, USA",High,0
"Stuart, FL, USA",Very High,0
"Stuart, FL, USA",Ultra High,0
"Suffolk, VA",Low,0
"Suffolk, VA",Medium,0
"Suffolk, VA",High,1
"Suffolk, VA",Very High,0
"Suffolk, VA",Ultra High,0
"Suffolk, VA, US",Low,0
"Suffolk, VA, US",Medium,0
"Suffolk, VA, US",High,1
"Suffolk, VA, US",Very High,0
"Suffolk, VA, US",Ultra High,0
"Sugar Land, TX",Low,1
"Sugar Land, TX",Medium,0
"Sugar Land, TX",High,0
"Sugar Land, TX",Very High,0
"Sugar Land, TX",Ultra High,0
"Sugar Land, TX, US",Low,1
"Sugar Land, TX, US",Medium,0
"Sugar Land, TX, US",High,0
"Sugar Land, TX, US",Very High,0
"Sugar Land, TX, US",Ultra High,0
"Sunnyvale, CA",Low,1
"Sunnyvale, CA",Medium,0
"Sunnyvale, CA",High,2
"Sunnyvale, CA",Very High,0
"Sunnyvale, CA",Ultra High,0
"Sunnyvale, CA, US",Low,0
"Sunnyvale, CA, US",Medium,0
"Sunnyvale, CA, US",High,1
"Sunnyvale, CA, US",Very High,1
"Sunnyvale, CA, US",Ultra High,0
"Sunnyvale, CA, USA",Low,0
"Sunnyvale, CA, USA",Medium,3
"Sunnyvale, CA, USA",High,0
"Sunnyvale, CA, USA",Very High,0
"Sunnyvale, CA, USA",Ultra High,0
"Surprise, AZ",Low,0
"Surprise, AZ",Medium,1
"Surprise, AZ",High,0
"Surprise, AZ",Very High,0
"Surprise, AZ",Ultra High,0
"Surprise, AZ, USA",Low,0
"Surprise, AZ, USA",Medium,3
"Surprise, AZ, USA",High,0
"Surprise, AZ, USA",Very High,0
"Surprise, AZ, USA",Ultra High,0
"Suwanee, GA",Low,0
"Suwanee, GA",Medium,1
"Suwanee, GA",High,0
"Suwanee, GA",Very High,0
"Suwanee, GA",Ultra High,0
"Suwanee, GA, USA",Low,0
"Suwanee, GA, USA",Medium,1
"Suwanee, GA, USA",High,0
"Suwanee, GA, USA",Very High,0
"Suwanee, GA, USA",Ultra High,0
"TN, US",Low,0
"TN, US",Medium,1
"TN, US",High,0
"TN, US",Very High,0
"TN, US",Ultra High,0
"TX, US",Low,0
"TX, US",Medium,1
"TX, US",High,0
"TX, US",Very High,0
"TX, US",Ultra High,0
"Tacoma, WA, USA",Low,2
"Tacoma, WA, USA",Medium,1
"Tacoma, WA, USA",High,0
"Tacoma, WA, USA",Very High,0
"Tacoma, WA, USA",Ultra High,0
"Tallahassee, FL",Low,3
"Tallahassee, FL",Medium,0
"Tallahassee, FL",High,0
"Tallahassee, FL",Very High,0
"Tallahassee, FL",Ultra High,0
"Tallahassee, FL, US",Low,0
"Tallahassee, FL, US",Medium,2
"Tallahassee, FL, US",High,1
"Tallahassee, FL, US",Very High,0
"Tallahassee, FL, US",Ultra High,0
"Tampa, FL",Low,1
"Tampa, FL",Medium,3
"Tampa, FL",High,1
"Tampa, FL",Very High,0
"Tampa, FL",Ultra High,0
"Tampa, FL, US",Low,0
"Tampa, FL, US",Medium,4
"Tampa, FL, US",High,7
"Tampa, FL, US",Very High,0
"Tampa, FL, US",Ultra High,0
"Tarrant County, TX, USA",Low,1
"Tarrant County, TX, USA",Medium,0
"Tarrant County, TX, USA",High,0
"Tarrant County, TX, USA",Very High,0
"Tarrant County, TX, USA",Ultra High,0
"Taylor, TX",Low,0
"Taylor, TX",Medium,1
"Taylor, TX",High,0
"Taylor, TX",Very High,0
"Taylor, TX",Ultra High,0
"Taylor, TX, US",Low,0
"Taylor, TX, US",Medium,1
"Taylor, TX, US",High,0
"Taylor, TX, US",Very High,0
"Taylor, TX, US",Ultra High,0
"Temecula, CA, USA",Low,0
"Temecula, CA, USA",Medium,3
"Temecula, CA, USA",High,0
"Temecula, CA, USA",Very High,0
"Temecula, CA, USA",Ultra High,0
"Tempe, AZ",Low,3
"Tempe, AZ",Medium,2
"Tempe, AZ",High,0
"Tempe, AZ",Very High,0
"Tempe, AZ",Ultra High,0
"Tempe, AZ, US",Low,0
"Tempe, AZ, US",Medium,1
"Tempe, AZ, US",High,0
"Tempe, AZ, US",Very High,0
"Tempe, AZ, US",Ultra High,0
"Tempe, AZ, USA",Low,1
"Tempe, AZ, USA",Medium,3
"Tempe, AZ, USA",High,0
"Tempe, AZ, USA",Very High,0
"Tempe, AZ, USA",Ultra High,0
"Temple, TX",Low,0
"Temple, TX",Medium,2
"Temple, TX",High,0
"Temple, TX",Very High,0
"Temple, TX",Ultra High,0
Tennessee,Low,0
Tennessee,Medium,0
Tennessee,High,1
Tennessee,Very High,0
Tennessee,Ultra High,0
"The Springs, CA, USA",Low,0
"The Springs, CA, USA",Medium,1
"The Springs, CA, USA",High,0
"The Springs, CA, USA",Very High,0
"The Springs, CA, USA",Ultra High,0
"Thornton, CO, US",Low,0
"Thornton, CO, US",Medium,0
"Thornton, CO, US",High,1
"Thornton, CO, US",Very High,0
"Thornton, CO, US",Ultra High,0
"Thousand Oaks, CA, USA",Low,0
"Thousand Oaks, CA, USA",Medium,3
"Thousand Oaks, CA, USA",High,2
"Thousand Oaks, CA, USA",Very High,0
"Thousand Oaks, CA, USA",Ultra High,0
"Titusville, NJ, US",Low,0
"Titusville, NJ, US",Medium,0
"Titusville, NJ, US",High,1
"Titusville, NJ, US",Very High,0
"Titusville, NJ, US",Ultra High,0
"Topeka, KS",Low,0
"Topeka, KS",Medium,2
"Topeka, KS",High,0
"Topeka, KS",Very High,0
"Topeka, KS",Ultra High,0
"Torrance, CA, USA",Low,0
"Torrance, CA, USA",Medium,2
"Torrance, CA, USA",High,1
"Torrance, CA, USA",Very High,0
"Torrance, CA, USA",Ultra High,0
"Tracy, CA, USA",Low,0
"Tracy, CA, USA",Medium,1
"Tracy, CA, USA",High,0
"Tracy, CA, USA",Very High,0
"Tracy, CA, USA",Ultra High,0
"Tredyffrin, PA, US",Low,0
"Tredyffrin, PA, US",Medium,1
"Tredyffrin, PA, US",High,0
"Tredyffrin, PA, US",Very High,0
"Tredyffrin, PA, US",Ultra High,0
"Troy, MI",Low,0
"Troy, MI",Medium,1
"Troy, MI",High,0
"Troy, MI",Very High,0
"Troy, MI",Ultra High,0
"Troy, MI, US",Low,0
"Troy, MI, US",Medium,1
"Troy, MI, US",High,0
"Troy, MI, US",Very High,0
"Troy, MI, US",Ultra High,0
"Troy, MI, USA",Low,0
"Troy, MI, USA",Medium,1
"Troy, MI, USA",High,0
"Troy, MI, USA",Very High,0
"Troy, MI, USA",Ultra High,0
"Tualatin, OR, US",Low,0
"Tualatin, OR, US",Medium,0
"Tualatin, OR, US",High,1
"Tualatin, OR, US",Very High,0
"Tualatin, OR, US",Ultra High,0
"Tualatin, OR, USA",Low,0
"Tualatin, OR, USA",Medium,3
"Tualatin, OR, USA",High,0
"Tualatin, OR, USA",Very High,0
"Tualatin, OR, USA",Ultra High,0
"Tucson, AZ, USA",Low,0
"Tucson, AZ, USA",Medium,2
"Tucson, AZ, USA",High,0
"Tucson, AZ, USA",Very High,0
"Tucson, AZ, USA",Ultra High,0
"Tulsa, OK",Low,0
"Tulsa, OK",Medium,1
"Tulsa, OK",High,0
"Tulsa, OK",Very High,0
"Tulsa, OK",Ultra High,0
"Tulsa, OK, USA",Low,0
"Tulsa, OK, USA",Medium,3
"Tulsa, OK, USA",High,0
"Tulsa, OK, USA",Very High,0
"Tulsa, OK, USA",Ultra High,0
"Tyler, TX, USA",Low,1
"Tyler, TX, USA",Medium,0
"Tyler, TX, USA",High,0
"Tyler, TX, USA",Very High,0
"Tyler, TX, USA",Ultra High,0
"Tysons Corner, VA",Low,0
"Tysons Corner, VA",Medium,1
"Tysons Corner, VA",High,0
"Tysons Corner, VA",Very High,0
"Tysons Corner, VA",Ultra High,0
"Tysons Corner, VA, US",Low,0
"Tysons Corner, VA, US",Medium,0
"Tysons Corner, VA, US",High,1
"Tysons Corner, VA, US",Very High,0
"Tysons Corner, VA, US",Ultra High,0
"Tysons, VA",Low,0
"Tysons, VA",Medium,1
"Tysons, VA",High,0
"Tysons, VA",Very High,0
"Tysons, VA",Ultra High,0
US,Low,2
US,Medium,7
US,High,11
US,Very High,0
US,Ultra High,0
United States,Low,4
United States,Medium,29
United States,High,6
United States,Very High,1
United States,Ultra High,1
"Urbandale, IA",Low,0
"Urbandale, IA",Medium,1
"Urbandale, IA",High,0
"Urbandale, IA",Very High,0
"Urbandale, IA",Ultra High,0
"Urbandale, IA, USA",Low,0
"Urbandale, IA, USA",Medium,1
"Urbandale, IA, USA",High,0
"Urbandale, IA, USA",Very High,0
"Urbandale, IA, USA",Ultra High,0
"VA, US",Low,0
"VA, US",Medium,1
"VA, US",High,1
"VA, US",Very High,0
"VA, US",Ultra High,0
"Valencia, CA, USA",Low,0
"Valencia, CA, USA",Medium,2
"Valencia, CA, USA",High,0
"Valencia, CA, USA",Very High,0
"Valencia, CA, USA",Ultra High,0
"Vancouver, WA",Low,2
"Vancouver, WA",Medium,1
"Vancouver, WA",High,0
"Vancouver, WA",Very High,0
"Vancouver, WA",Ultra High,0
"Vancouver, WA, US",Low,0
"Vancouver, WA, US",Medium,1
"Vancouver, WA, US",High,0
"Vancouver, WA, US",Very High,0
"Vancouver, WA, US",Ultra High,0
"Vancouver, WA, USA",Low,1
"Vancouver, WA, USA",Medium,3
"Vancouver, WA, USA",High,0
"Vancouver, WA, USA",Very High,1
"Vancouver, WA, USA",Ultra High,0
"Ventura, CA",Low,0
"Ventura, CA",Medium,0
"Ventura, CA",High,1
"Ventura, CA",Very High,0
"Ventura, CA",Ultra High,0
"Ventura, CA, USA",Low,1
"Ventura, CA, USA",Medium,1
"Ventura, CA, USA",High,0
"Ventura, CA, USA",Very High,0
"Ventura, CA, USA",Ultra High,0
"Verona, NY, USA",Low,0
"Verona, NY, USA",Medium,2
"Verona, NY, USA",High,0
"Verona, NY, USA",Very High,0
"Verona, NY, USA",Ultra High,0
"Vienna, VA",Low,1
"Vienna, VA",Medium,0
"Vienna, VA",High,1
"Vienna, VA",Very High,0
"Vienna, VA",Ultra High,0
"Vienna, VA, US",Low,0
"Vienna, VA, US",Medium,0
"Vienna, VA, US",High,1
"Vienna, VA, US",Very High,0
"Vienna, VA, US",Ultra High,0
"Virginia Beach, VA, USA",Low,0
"Virginia Beach, VA, USA",Medium,0
"Virginia Beach, VA, USA",High,1
"Virginia Beach, VA, USA",Very High,0
"Virginia Beach, VA, USA",Ultra High,0
"WA, US",Low,0
"WA, US",Medium,0
"WA, US",High,1
"WA, US",Very High,0
"WA, US",Ultra High,0
"WI, US",Low,0
"WI, US",Medium,1
"WI, US",High,0
"WI, US",Very High,0
"WI, US",Ultra High,0
"Wake Forest, NC",Low,0
"Wake Forest, NC",Medium,1
"Wake Forest, NC",High,0
"Wake Forest, NC",Very High,0
"Wake Forest, NC",Ultra High,0
"Wall Township, NJ",Low,2
"Wall Township, NJ",Medium,0
"Wall Township, NJ",High,0
"Wall Township, NJ",Very High,0
"Wall Township, NJ",Ultra High,0
"Waller, TX, USA",Low,0
"Waller, TX, USA",Medium,1
"Waller, TX, USA",High,0
"Waller, TX, USA",Very High,0
"Waller, TX, USA",Ultra High,0
"Walnut Creek, CA",Low,2
"Walnut Creek, CA",Medium,1
"Walnut Creek, CA",High,0
"Walnut Creek, CA",Very High,0
"Walnut Creek, CA",Ultra High,0
"Walnut Creek, CA, US",Low,3
"Walnut Creek, CA, US",Medium,0
"Walnut Creek, CA, US",High,0
"Walnut Creek, CA, US",Very High,0
"Walnut Creek, CA, US",Ultra High,0
"Walnut Creek, CA, USA",Low,0
"Walnut Creek, CA, USA",Medium,2
"Walnut Creek, CA, USA",High,1
"Walnut Creek, CA, USA",Very High,0
"Walnut Creek, CA, USA",Ultra High,0
"Walnut, CA, USA",Low,1
"Walnut, CA, USA",Medium,0
"Walnut, CA, USA",High,0
"Walnut, CA, USA",Very High,0
"Walnut, CA, USA",Ultra High,0
"Waltham, MA",Low,0
"Waltham, MA",Medium,1
"Waltham, MA",High,0
"Waltham, MA",Very High,0
"Waltham, MA",Ultra High,0
"Warner Robins, GA",Low,0
"Warner Robins, GA",Medium,1
"Warner Robins, GA",High,0
"Warner Robins, GA",Very High,0
"Warner Robins, GA",Ultra High,0
"Warren, MI, US",Low,0
"Warren, MI, US",Medium,0
"Warren, MI, US",High,1
"Warren, MI, US",Very High,0
"Warren, MI, US",Ultra High,0
"Warrendale, PA",Low,1
"Warrendale, PA",Medium,0
"Warrendale, PA",High,0
"Warrendale, PA",Very High,0
"Warrendale, PA",Ultra High,0
"Warrenville, IL",Low,0
"Warrenville, IL",Medium,1
"Warrenville, IL",High,0
"Warrenville, IL",Very High,0
"Warrenville, IL",Ultra High,0
"Warrenville, IL, US",Low,0
"Warrenville, IL, US",Medium,2
"Warrenville, IL, US",High,0
"Warrenville, IL, US",Very High,0
"Warrenville, IL, US",Ultra High,0
"Warrenville, IL, USA",Low,0
"Warrenville, IL, USA",Medium,1
"Warrenville, IL, USA",High,0
"Warrenville, IL, USA",Very High,0
"Warrenville, IL, USA",Ultra High,0
"Washington Navy Yard, DC, US",Low,0
"Washington Navy Yard, DC, US",Medium,0
"Washington Navy Yard, DC, US",High,1
"Washington Navy Yard, DC, US",Very High,0
"Washington Navy Yard, DC, US",Ultra High,0
"Washington, DC",Low,3
"Washington, DC",Medium,11
"Washington, DC",High,5
"Washington, DC",Very High,3
"Washington, DC",Ultra High,0
"Washington, DC, US",Low,2
"Washington, DC, US",Medium,5
"Washington, DC, US",High,7
"Washington, DC, US",Very High,1
"Washington, DC, US",Ultra High,0
"Washington, DC, USA",Low,0
"Washington, DC, USA",Medium,3
"Washington, DC, USA",High,0
"Washington, DC, USA",Very High,1
"Washington, DC, USA",Ultra High,0
"Waterbury, CT",Low,0
"Waterbury, CT",Medium,1
"Waterbury, CT",High,0
"Waterbury, CT",Very High,0
"Waterbury, CT",Ultra High,0
"Waterbury, CT, US",Low,0
"Waterbury, CT, US",Medium,0
"Waterbury, CT, US",High,1
"Waterbury, CT, US",Very High,0
"Waterbury, CT, US",Ultra High,0
"Waukegan, IL",Low,0
"Waukegan, IL",Medium,1
"Waukegan, IL",High,0
"Waukegan, IL",Very High,0
"Waukegan, IL",Ultra High,0
"Waukegan, IL, US",Low,0
"Waukegan, IL, US",Medium,0
"Waukegan, IL, US",High,1
"Waukegan, IL, US",Very High,0
"Waukegan, IL, US",Ultra High,0
"Waukesha, WI, US",Low,0
"Waukesha, WI, US",Medium,1
"Waukesha, WI, US",High,0
"Waukesha, WI, US",Very High,0
"Waukesha, WI, US",Ultra High,0
"West Chicago, IL, US",Low,0
"West Chicago, IL, US",Medium,1
"West Chicago, IL, US",High,0
"West Chicago, IL, US",Very High,0
"West Chicago, IL, US",Ultra High,0
"West Columbia, SC",Low,0
"West Columbia, SC",Medium,1
"West Columbia, SC",High,0
"West Columbia, SC",Very High,0
"West Columbia, SC",Ultra High,0
"West Des Moines, IA",Low,0
"West Des Moines, IA",Medium,2
"West Des Moines, IA",High,0
"West Des Moines, IA",Very High,0
"West Des Moines, IA",Ultra High,0
"West Des Moines, IA, US",Low,0
"West Des Moines, IA, US",Medium,2
"West Des Moines, IA, US",High,0
"West Des Moines, IA, US",Very High,0
"West Des Moines, IA, US",Ultra High,0
"West Des Moines, IA, USA",Low,0
"West Des Moines, IA, USA",Medium,1
"West Des Moines, IA, USA",High,0
"West Des Moines, IA, USA",Very High,0
"West Des Moines, IA, USA",Ultra High,0
"West Palm Beach, FL",Low,0
"West Palm Beach, FL",Medium,1
"West Palm Beach, FL",High,0
"West Palm Beach, FL",Very High,0
"West Palm Beach, FL",Ultra High,0
"West Point, PA, US",Low,0
"West Point, PA, US",Medium,0
"West Point, PA, US",High,0
"West Point, PA, US",Very High,0
"West Point, PA, US",Ultra High,1
"Westlake, TX, US",Low,0
"Westlake, TX, US",Medium,2
"Westlake, TX, US",High,0
"Westlake, TX, US",Very High,0
"Westlake, TX, US",Ultra High,0
"Westminster, CA, USA",Low,0
"Westminster, CA, USA",Medium,1
"Westminster, CA, USA",High,0
"Westminster, CA, USA",Very High,0
"Westminster, CA, USA",Ultra High,0
"Whittier, CA",Low,0
"Whittier, CA",Medium,1
"Whittier, CA",High,0
"Whittier, CA",Very High,0
"Whittier, CA",Ultra High,0
"Whittier, CA, US",Low,0
"Whittier, CA, US",Medium,1
"Whittier, CA, US",High,0
"Whittier, CA, US",Very High,0
"Whittier, CA, US",Ultra High,0
"Whittier, CA, USA",Low,0
"Whittier, CA, USA",Medium,1
"Whittier, CA, USA",High,0
"Whittier, CA, USA",Very High,0
"Whittier, CA, USA",Ultra High,0
"Wichita, KS, US",Low,0
"Wichita, KS, US",Medium,0
"Wichita, KS, US",High,1
"Wichita, KS, US",Very High,0
"Wichita, KS, US",Ultra High,0
"Wichita, KS, USA",Low,0
"Wichita, KS, USA",Medium,1
"Wichita, KS, USA",High,0
"Wichita, KS, USA",Very High,0
"Wichita, KS, USA",Ultra High,0
"Williston, VT",Low,1
"Williston, VT",Medium,0
"Williston, VT",High,0
"Williston, VT",Very High,0
"Williston, VT",Ultra High,0
"Williston, VT, US",Low,1
"Williston, VT, US",Medium,0
"Williston, VT, US",High,0
"Williston, VT, US",Very High,0
"Williston, VT, US",Ultra High,0
"Wilmington, DE",Low,0
"Wilmington, DE",Medium,1
"Wilmington, DE",High,0
"Wilmington, DE",Very High,0
"Wilmington, DE",Ultra High,0
"Wilmington, DE, US",Low,0
"Wilmington, DE, US",Medium,2
"Wilmington, DE, US",High,0
"Wilmington, DE, US",Very High,0
"Wilmington, DE, US",Ultra High,0
"Wilmington, DE, USA",Low,0
"Wilmington, DE, USA",Medium,1
"Wilmington, DE, USA",High,0
"Wilmington, DE, USA",Very High,0
"Wilmington, DE, USA",Ultra High,0
"Wilmington, MA",Low,0
"Wilmington, MA",Medium,0
"Wilmington, MA",High,1
"Wilmington, MA",Very High,0
"Wilmington, MA",Ultra High,0
"Winchester, VA",Low,0
"Winchester, VA",Medium,1
"Winchester, VA",High,0
"Winchester, VA",Very High,0
"Winchester, VA",Ultra High,0
"Windsor, CT",Low,0
"Windsor, CT",Medium,1
"Windsor, CT",High,0
"Windsor, CT",Very High,0
"Windsor, CT",Ultra High,0
"Windsor, CT, US",Low,0
"Windsor, CT, US",Medium,2
"Windsor, CT, US",High,0
"Windsor, CT, US",Very High,0
"Windsor, CT, US",Ultra High,0
"Windsor, CT, USA",Low,0
"Windsor, CT, USA",Medium,1
"Windsor, CT, USA",High,0
"Windsor, CT, USA",Very High,0
"Windsor, CT, USA",Ultra High,0
"Winston-Salem, NC",Low,1
"Winston-Salem, NC",Medium,1
"Winston-Salem, NC",High,0
"Winston-Salem, NC",Very High,0
"Winston-Salem, NC",Ultra High,0
"Winston-Salem, NC, US",Low,1
"Winston-Salem, NC, US",Medium,0
"Winston-Salem, NC, US",High,0
"Winston-Salem, NC, US",Very High,0
"Winston-Salem, NC, US",Ultra High,0
"Woodbridge, NJ",Low,1
"Woodbridge, NJ",Medium,1
"Woodbridge, NJ",High,0
"Woodbridge, NJ",Very High,0
"Woodbridge, NJ",Ultra High,0
"Woodbridge, NJ, US",Low,1
"Woodbridge, NJ, US",Medium,0
"Woodbridge, NJ, US",High,0
"Woodbridge, NJ, US",Very High,0
"Woodbridge, NJ, US",Ultra High,0
"Woodland Hills, CA",Low,0
"Woodland Hills, CA",Medium,1
"Woodland Hills, CA",High,0
"Woodland Hills, CA",Very High,0
"Woodland Hills, CA",Ultra High,0
"Woodward, OK, USA",Low,0
"Woodward, OK, USA",Medium,1
"Woodward, OK, USA",High,0
"Woodward, OK, USA",Very High,0
"Woodward, OK, USA",Ultra High,0
"Worcester, MA",Low,0
"Worcester, MA",Medium,1
"Worcester, MA",High,0
"Worcester, MA",Very High,0
"Worcester, MA",Ultra High,0
"Worcester, MA, US",Low,0
"Worcester, MA, US",Medium,1
"Worcester, MA, US",High,0
"Worcester, MA, US",Very High,0
"Worcester, MA, US",Ultra High,0
"Yakima, WA, USA",Low,0
"Yakima, WA, USA",Medium,1
"Yakima, WA, USA",High,0
"Yakima, WA, USA",Very High,0
"Yakima, WA, USA",Ultra High,0
"Youngstown, OH",Low,1
"Youngstown, OH",Medium,0
"Youngstown, OH",High,0
"Youngstown, OH",Very High,0
"Youngstown, OH",Ultra High,0
